Id,Probability
360,0.1702967222970511
361,0.01724301928523608
362,0.011694859182525594
363,0.008779659158837386
364,0.01315155075788724
365,0.16017579500219048
366,0.09258982401740064
367,0.023629521698855273
368,0.05926294799538667
369,0.013457148778269418
370,0.38693242349602175
371,0.009630366896527236
372,0.06897566120392025
373,0.01000970426086118
374,0.010012535286605987
375,0.0088830418063164
376,0.008779659158837386
377,0.021126334273697644
378,0.008779659158837386
379,0.013144057828697122
380,0.012189772861247469
381,0.008779659158837386
382,0.02060818454913758
383,0.02087457889403989
384,0.10360528627845302
385,0.008972644243162202
386,0.008779659158837386
387,0.008779659158837386
388,0.008779659158837386
389,0.02487840535548883
390,0.01219113418915592
391,0.008779659158837386
392,0.00883264652097809
393,0.013971511326398527
394,0.09683514286398087
395,0.008788353968270048
396,0.008779659158837386
397,0.053664122722593
398,0.12831543914027532
399,0.008779659158837386
400,0.017898908910167998
401,0.008779659158837386
402,0.008779659158837386
403,0.018088794749305408
404,0.008779659158837386
405,0.5141155735953438
406,0.42074760616850226
407,0.017625604445447585
408,0.11780213443447698
409,0.020043713370525674
410,0.014147208221788093
411,0.023427505467564582
412,0.04190486949032217
413,0.08075524409693144
414,0.012712338392790236
415,0.008779659158837386
416,0.09880873868966697
417,0.11530584143705556
418,0.03782598266328802
419,0.009885214903651499
420,0.011975709964048151
421,0.00887687138596422
422,0.009544225565374095
423,0.03243506123257251
424,0.008949633984550344
425,0.009733466304730334
426,0.008779659158837386
427,0.020782713493042015
428,0.011199523476871951
429,0.08858491660633594
430,0.01020615430995132
431,0.20719061336493752
432,0.008779659158837386
433,0.011196679113164286
434,0.01420369396838254
435,0.02258736814454065
436,0.025976098835220663
437,0.05346530028933785
438,0.10362068362698026
439,0.008779659158837386
440,0.027217414867052446
441,0.010175546101766192
442,0.026574861231959714
443,0.04729009837828983
444,0.008779659158837386
445,0.03264916174910224
446,0.2286883434070211
447,0.008779659158837386
448,0.09257986074980852
449,0.06154056453401599
450,0.009222915656272316
451,0.022079846324956243
452,0.009084607676616311
453,0.08578450866787965
454,0.026726984344983412
455,0.043200237480411255
456,0.02110051678696296
457,0.04205436997443922
458,0.008779659158837386
459,0.0686291821758676
460,0.008779659158837386
461,0.008971364257516764
462,0.0567713576443656
463,0.012978695075296618
464,0.0658783549887381
465,0.041994479109827655
466,0.009053215091471955
467,0.012104854452117647
468,0.01479026770450071
469,0.00890070370240232
470,0.18663955951382108
471,0.008779659158837386
472,0.009503010526825038
473,0.17402271910949146
474,0.03397494159505049
475,0.018130512286100686
476,0.010402606254276001
477,0.008779659158837386
478,0.010745732280765667
479,0.01556942633422064
480,0.010823023582224213
481,0.07707516690948128
482,0.008779659158837386
483,0.05676693748714141
484,0.02422448636234806
485,0.008779659158837386
486,0.1961203314694004
487,0.03191387269018629
488,0.06529841186780001
489,0.1623735154845086
490,0.027501416725904428
491,0.008779659158837386
492,0.028071275994883512
493,0.4049745266130714
494,0.008954285407074731
495,0.19573533491062445
496,0.008779659158837386
497,0.02078523372981884
498,0.010601495637655249
499,0.0949539000826477
500,0.008779659158837386
501,0.04635984212468146
502,0.008779659158837386
503,0.024534154809065598
504,0.018150675113894548
505,0.008779659158837386
506,0.21056832291527408
507,0.08293362307299973
508,0.008779659158837386
509,0.009886895730984502
510,0.010985188890937683
511,0.010523488532996861
512,0.12115771118629574
513,0.04105299390417524
514,0.012966507348731492
515,0.013383853548695037
516,0.17232100699362543
517,0.009475220694539124
518,0.013066562659319029
519,0.008779659158837386
520,0.009951109121705813
521,0.015929576841172823
522,0.00882779759874836
523,0.07066762594235199
524,0.04423805377875677
525,0.04852297632561253
526,0.31579971417448993
527,0.10014727423560621
528,0.008779659158837386
529,0.12491893926016812
530,0.01080758713614395
531,0.009059750751530739
532,0.008779659158837386
533,0.009945579210242651
534,0.008779659158837386
535,0.008779659158837386
536,0.008779659158837386
537,0.016202866340901942
538,0.07351955196897246
539,0.012589333427324895
540,0.008779659158837386
541,0.014608308791940805
542,0.023920962090780887
543,0.0866062819135352
544,0.08337110590595354
545,0.01714292080559315
546,0.008779659158837386
547,0.028311464548780658
548,0.008779659158837386
549,0.008779659158837386
550,0.15554313270711143
551,0.2460524290668868
552,0.11354176722707382
553,0.008831830325508517
554,0.008779659158837386
555,0.11591549184140626
556,0.012554992299737375
557,0.014849105517084965
558,0.020606583355021975
559,0.057171585581552685
560,0.02939974061825678
561,0.008779659158837386
562,0.008779659158837386
563,0.07823635979595979
564,0.03440013934492318
565,0.06851440068768935
566,0.017351587376179384
567,0.008779659158837386
568,0.036723827925464345
569,0.27650735391739384
570,0.028421733155754005
571,0.06240168964750637
572,0.0123145697850234
573,0.013100617965357724
574,0.07435349311564377
575,0.026248473519248774
576,0.009146850394405243
577,0.038440814774638135
578,0.008779659158837386
579,0.09320877755319515
580,0.009420072073358925
581,0.008779659158837386
582,0.0167370809706561
583,0.008779659158837386
584,0.021617273160349275
585,0.03755627565784382
586,0.008779659158837386
587,0.012408006698929053
588,0.055012474470014824
589,0.008898040214696035
590,0.014778725779598488
591,0.09472165068430857
592,0.009962758734050971
593,0.015708974331307027
594,0.010320156249868115
595,0.18479386659122654
596,0.024991647215846836
597,0.01149286667039709
598,0.010116688961143733
599,0.02408907116975899
600,0.029819796053767132
601,0.011536289093566866
602,0.04823098947976151
603,0.008779659158837386
604,0.010131550481493803
605,0.08409654951745013
606,0.008779659158837386
607,0.07509532398062778
608,0.02036324838063904
609,0.28339536971441887
610,0.013745588578739368
611,0.03999527340186644
612,0.008779659158837386
613,0.009595857207008394
614,0.02123280066505668
615,0.009596737642466126
616,0.00878577636540797
617,0.04762043058076701
618,0.010262154330378116
619,0.015548274317352938
620,0.015215918307855687
621,0.008779659158837386
622,0.037796204375886905
623,0.022117592654603106
624,0.05996988064193652
625,0.08377544060280248
626,0.5331524607681977
627,0.11157984489236063
628,0.009997224512293321
629,0.008779659158837386
630,0.1209350444611542
631,0.009084598263753837
632,0.01215889075155954
633,0.008779659158837386
634,0.02906036237478958
635,0.0244734795050854
636,0.008779659158837386
637,0.008779659158837386
638,0.01639467500847166
639,0.06164714334096432
640,0.008779659158837386
641,0.012535733518039376
642,0.4031627207585852
643,0.06581831184107734
644,0.40448703237944544
645,0.07638579072373337
646,0.36946635533825045
647,0.013871544308013095
648,0.10619804938574484
649,0.008779659158837386
650,0.013403668058910988
651,0.35269981594002264
652,0.009900173063290394
653,0.044959379500690094
654,0.5503165541127444
655,0.010261278901675764
656,0.0276044138110868
657,0.013863533343772124
658,0.008982698656442021
659,0.0528316647783087
660,0.1473744460895125
661,0.06059795837485134
662,0.3051292394158103
663,0.14042797890605768
664,0.06826006031224457
665,0.3977971195065883
666,0.008779659158837386
667,0.01141658371318003
668,0.04587210308173647
669,0.37100510112410356
670,0.037133473224812946
671,0.0101124645910264
672,0.07440978814534686
673,0.02992271213233225
674,0.00992030033419041
675,0.3563790147628461
676,0.23115340202143272
677,0.020127200843613573
678,0.03291727663494066
679,0.025377621700618313
680,0.18717001142256617
681,0.04447685345518547
682,0.00910109026720709
683,0.0546959047870013
684,0.012574516486778865
685,0.13485081075141167
686,0.008779659158837386
687,0.008779659158837386
688,0.008779659158837386
689,0.10262658888680176
690,0.010822624524284842
691,0.06898088245781848
692,0.40029613681839005
693,0.02549428352786509
694,0.029665616091926302
695,0.03424916290048152
696,0.013528142678928703
697,0.008779659158837386
698,0.024377171787174735
699,0.17652026766645448
700,0.010762604772738282
701,0.01034969170217761
702,0.08608922820272735
703,0.10500746890653984
704,0.42436686665890255
705,0.015333109686027269
706,0.008779659158837386
707,0.025478802922056537
708,0.016761473213400692
709,0.022131395243659063
710,0.0093371367456451
711,0.04878647256308297
712,0.15100689338908277
713,0.010202098470763634
714,0.008779659158837386
715,0.01447818194939332
716,0.30970596635635894
717,0.008779659158837386
718,0.036663739942496956
719,0.02634080377594
720,0.008779659158837386
721,0.008779659158837386
722,0.012228709172138485
723,0.04022920317022285
724,0.009355173488340165
725,0.1358949145898637
726,0.03793569440957904
727,0.01185963080625714
728,0.029512511125072995
729,0.04573670726908681
730,0.5003178525846984
731,0.015089580074884083
732,0.03600560013406876
733,0.008779659158837386
734,0.008779659158837386
735,0.0868322233308759
736,0.009589927345626961
737,0.03491314462837009
738,0.13912716008793893
739,0.008779659158837386
740,0.008779659158837386
741,0.011092445084791404
742,0.015315277081825174
743,0.03826096944519907
744,0.009322434968910123
745,0.014505873713330715
746,0.04902567528178167
747,0.011006875148512375
748,0.022611582250395553
749,0.027464716948070855
750,0.059781519431178945
751,0.18687162606165253
752,0.009105801629655703
753,0.008780405352627953
754,0.008779659158837386
755,0.017232546933494068
756,0.008779659158837386
757,0.01251199991669844
758,0.01667736202393131
759,0.009130188166422207
760,0.009929692923549754
761,0.012522423059624005
762,0.030037004413701857
763,0.07191871889533309
764,0.008779659158837386
765,0.019878994223861163
766,0.07965233550850023
767,0.009447176189333132
768,0.07774163283924619
769,0.012838080751851692
770,0.07755135453064627
771,0.009369140901087742
772,0.18952571750957656
773,0.06871598698627343
774,0.010269101570672469
775,0.054367795526293165
776,0.010912267771103533
777,0.09221652084646773
778,0.008779659158837386
779,0.008779659158837386
780,0.38303786586881405
781,0.05157181097559424
782,0.01917747345108783
783,0.02047381763816565
784,0.10338484803190523
785,0.015647730194224968
786,0.07488261496125181
787,0.0474121361847491
788,0.022016362061101608
789,0.09477777469445643
790,0.1952288578636173
791,0.01675483696190438
792,0.37497279234929515
793,0.07689245149548614
794,0.015016773188608026
795,0.29955899463173374
796,0.009086032963520289
797,0.12079212123454591
798,0.015245883607849295
799,0.1356489038056254
800,0.019890998053423
801,0.022395157577784527
802,0.009575296562586072
803,0.037376634179481394
804,0.010651860127681823
805,0.12791896792341295
806,0.011466206113339037
807,0.010257780482618316
808,0.057046147591440236
809,0.03878561448406599
810,0.0443892234107607
811,0.0981934695449508
812,0.029284312661987198
813,0.024699701731311665
814,0.011042854759887182
815,0.13604077103369286
816,0.029303044281497895
817,0.008779659158837386
818,0.01648748548567212
819,0.009383977207449039
820,0.057267555657657565
821,0.019700817210070113
822,0.20918915627630727
823,0.008779659158837386
824,0.01561081605454892
825,0.009533370156099282
826,0.015942400289870307
827,0.028199255508020365
828,0.008779659158837386
829,0.011978630784254275
830,0.05277345579112532
831,0.22182491278615074
832,0.12290110122267098
833,0.09818784208911395
834,0.011078908713572252
835,0.04758381206423032
836,0.02636028232884959
837,0.17416160626960767
838,0.01170951749301643
839,0.11306500222338152
840,0.36892232981816875
841,0.1185759941483653
842,0.05495811738337949
843,0.11422308346492277
844,0.0590539194292736
845,0.6066516398124212
846,0.598699938424686
847,0.010440582001318723
848,0.008779659158837386
849,0.16016734546123534
850,0.019759580432435885
851,0.03653109854337379
852,0.008779659158837386
853,0.06236045901412826
854,0.012256793669825164
855,0.008779659158837386
856,0.014533761715015482
857,0.029110648487441375
858,0.040621936066501725
859,0.008779659158837386
860,0.07944724998851108
861,0.40917911850171407
862,0.008779659158837386
863,0.008779659158837386
864,0.008779659158837386
865,0.015702361584565935
866,0.010148431885646951
867,0.008779659158837386
868,0.059178528679066686
869,0.022528184522556987
870,0.008779659158837386
871,0.013625265062450877
872,0.03604637650871005
873,0.010748467286536995
874,0.008779659158837386
875,0.008779659158837386
876,0.0436276658064144
877,0.009030284777061017
878,0.017979827932186977
879,0.008779659158837386
880,0.02190518884208182
881,0.015676148571431965
882,0.09992048844148001
883,0.0381899861360483
884,0.04463628788821081
885,0.008779659158837386
886,0.01598485501843141
887,0.03706476362656498
888,0.32508365156568736
889,0.016183394695179314
890,0.037480710902177625
891,0.010867702922668615
892,0.008779659158837386
893,0.44015552721883827
894,0.49024237934939613
895,0.019673632434025087
896,0.01448186646974521
897,0.008801135962134363
898,0.008779659158837386
899,0.017529003489592798
900,0.00880075692205374
901,0.022145588111348244
902,0.03398176415767687
903,0.00890276218711182
904,0.010775528616003147
905,0.00979274062020978
906,0.013981237601583105
907,0.05758797415330053
908,0.1757507219928188
909,0.06579497578090181
910,0.014856413189133395
911,0.015719606579347803
912,0.06942657977212507
913,0.008779659158837386
914,0.008779659158837386
915,0.04397036227232748
916,0.0139382412643329
917,0.019451694350821096
918,0.008779659158837386
919,0.021130482175025323
920,0.0131988083333493
921,0.029726762327955545
922,0.09851104227084075
923,0.12125739288231438
924,0.008933226519115801
925,0.00945193808855015
926,0.04349643460087345
927,0.04815965779128065
928,0.014525263521992383
929,0.049925483289328644
930,0.17582777668939742
931,0.26581480410712316
932,0.013604326809158088
933,0.014700890393230193
934,0.025425287372361747
935,0.008779659158837386
936,0.008779659158837386
937,0.008779659158837386
938,0.01296768240929873
939,0.031231079684572515
940,0.008779659158837386
941,0.07825063547431557
942,0.008779659158837386
943,0.05345931280111933
944,0.2046329859137543
945,0.014972220225998112
946,0.009079808372849553
947,0.0415725433050579
948,0.032420825725423305
949,0.00987880936199816
950,0.008779659158837386
951,0.008779659158837386
952,0.09861120835146954
953,0.05851384959619297
954,0.008808868198337219
955,0.1834415569643567
956,0.06331425529887326
957,0.010681800352885408
958,0.0308674829098436
959,0.015409386814460916
960,0.009628033908877788
961,0.01207044475626466
962,0.008779659158837386
963,0.008779659158837386
964,0.01865840479359521
965,0.016639775306903755
966,0.033520555491499335
967,0.056100805507304556
968,0.03012955362738474
969,0.1827321711082936
970,0.14079941512739974
971,0.008779659158837386
972,0.4003997852401579
973,0.012454961645592377
974,0.0983286237670264
975,0.010346304747497061
976,0.012329920511355055
977,0.08682648734297525
978,0.028762705050632387
979,0.07329135542746174
980,0.5184026531600849
981,0.008779659158837386
982,0.008779659158837386
983,0.009415001651130923
984,0.008779659158837386
985,0.03533153704254427
986,0.2816428170852011
987,0.008779659158837386
988,0.010230710563493884
989,0.012793302244730603
990,0.014741430978650352
991,0.01655683734408344
992,0.009936780777054465
993,0.008779659158837386
994,0.02554548358490205
995,0.008779659158837386
996,0.2205197988772827
997,0.008779659158837386
998,0.044641237161402766
999,0.009590008632730756
1000,0.010484902448816375
1001,0.008779659158837386
1002,0.06421354209559774
1003,0.01708269225470754
1004,0.01330963209177305
1005,0.042835499293443866
1006,0.010647079114077834
1007,0.053401189131687773
1008,0.010006643564921081
1009,0.008779659158837386
1010,0.028677736252763392
1011,0.011381010499358371
1012,0.008890039694674664
1013,0.01508294272544592
1014,0.07467845050941702
1015,0.011130106149006638
1016,0.1861985613819347
1017,0.008779659158837386
1018,0.3900848593578252
1019,0.02014054015333
1020,0.008779659158837386
1021,0.008779659158837386
1022,0.054856723949253165
1023,0.012487070843496284
1024,0.21458424391084674
1025,0.015103556012863922
1026,0.008779659158837386
1027,0.019767715569926618
1028,0.01699276506217297
1029,0.008779659158837386
1030,0.008779659158837386
1031,0.012819860103370542
1032,0.037545602698043384
1033,0.009365695792722428
1034,0.022000436666391867
1035,0.008779659158837386
1036,0.01814795977449081
1037,0.008779659158837386
1038,0.009835820076462245
1039,0.01161438860141543
1040,0.008779659158837386
1041,0.16922677306440623
1042,0.20764682805053175
1043,0.010295076912926419
1044,0.050549570041039736
1045,0.01725990534598396
1046,0.013913594539295842
1047,0.010409193297651461
1048,0.01970764593688587
1049,0.014269060787311341
1050,0.008906535192992318
1051,0.017965192833183506
1052,0.037264450074390304
1053,0.19302968721562125
1054,0.008779659158837386
1055,0.08137295767829592
1056,0.008779659158837386
1057,0.009089302636322563
1058,0.01608048052342939
1059,0.07410435950164589
1060,0.047124080678922126
1061,0.04930980448770802
1062,0.08209389152759378
1063,0.008779659158837386
1064,0.0091450608281155
1065,0.08911980679219104
1066,0.027810026747847903
1067,0.014580538606899484
1068,0.009352769099078506
1069,0.009871855947560765
1070,0.01291453306699678
1071,0.013965173471101431
1072,0.064032711866979
1073,0.2708016158178963
1074,0.010897549692758812
1075,0.015912737341949965
1076,0.08070771861341157
1077,0.035396945181639904
1078,0.009718072969694019
1079,0.09232765423638084
1080,0.03404869146844752
1081,0.03893896231878274
1082,0.13358841304811017
1083,0.012245758293200815
1084,0.04885550133800325
1085,0.02797312462386418
1086,0.008779659158837386
1087,0.027194616431256962
1088,0.09841934675322618
1089,0.3185877044736701
1090,0.013475598997558243
1091,0.008865895901830853
1092,0.008779659158837386
1093,0.07755928122213579
1094,0.009449680169594892
1095,0.09908337868317008
1096,0.05023167144145948
1097,0.018483890197482544
1098,0.08941128970215373
1099,0.1105640059879189
1100,0.038287601645681325
1101,0.021320461942332718
1102,0.011224685644335599
1103,0.012401835827400278
1104,0.008779659158837386
1105,0.033884316771655994
1106,0.0527861619910555
1107,0.013511736262936705
1108,0.1254209668975675
1109,0.08174715007788069
1110,0.011434525582459845
1111,0.0110065312398922
1112,0.009043831210982794
1113,0.017333626551288946
1114,0.016798319934657756
1115,0.009979525358831426
1116,0.02302490955623843
1117,0.10448076761291106
1118,0.26145987205281024
1119,0.011122707901100835
1120,0.028550585473572778
1121,0.03227957953107625
1122,0.008806426584217562
1123,0.014088888414993435
1124,0.09564789309593098
1125,0.023090618817645306
1126,0.10805253048243531
1127,0.012747175885765117
1128,0.18521198489883225
1129,0.022167703678915483
1130,0.01453095067009307
1131,0.008779659158837386
1132,0.42135073511808563
1133,0.008779659158837386
1134,0.11393024842785858
1135,0.2074022124552296
1136,0.04092838633548205
1137,0.008779659158837386
1138,0.013646913417904322
1139,0.02021694134578234
1140,0.011166470277874587
1141,0.01395153569147745
1142,0.008779659158837386
1143,0.11471519960647625
1144,0.2725680941400079
1145,0.0498478503053129
1146,0.028746181533087688
1147,0.10127571532583668
1148,0.019581412736777347
1149,0.03635103952213347
1150,0.01011964543004625
1151,0.016431982667237232
1152,0.08221651219933566
1153,0.008779659158837386
1154,0.03434180620605859
1155,0.12871518045664557
1156,0.11278441313370247
1157,0.39261005048696007
1158,0.49101631843997795
1159,0.12751353251246278
1160,0.010261505016529272
1161,0.2135693251560339
1162,0.05375105353804864
1163,0.10500727338430622
1164,0.026236790672761193
1165,0.0656126080034056
1166,0.012119141118467167
1167,0.4300865609133746
1168,0.10201901403445963
1169,0.03559235066506237
1170,0.015819753862938258
1171,0.4359373385881446
1172,0.014721284043997961
1173,0.01568505975454762
1174,0.04252871260483645
1175,0.034194892734005555
1176,0.4200809769495052
1177,0.4338653392634172
1178,0.25292316333104725
1179,0.012150096890263556
1180,0.08735254517245547
1181,0.31816550669692684
1182,0.02084911877793145
1183,0.05428387696494502
1184,0.23606334629935488
1185,0.03363376675589496
1186,0.09463010879055386
1187,0.09748748848289546
1188,0.5721344185978543
1189,0.05620484339903665
1190,0.008779659158837386
1191,0.3967747653848973
1192,0.009902841617374198
1193,0.45302699171173144
1194,0.027293693592776194
1195,0.09152871245153474
1196,0.008779659158837386
1197,0.008779659158837386
1198,0.013107030286912463
1199,0.0812767356176848
1200,0.0583666566781186
1201,0.03959166914449773
1202,0.009396613610977581
1203,0.009334442167881601
1204,0.008779659158837386
1205,0.012342316418315048
1206,0.012575603383925427
1207,0.4388756695374791
1208,0.047994030053255886
1209,0.08644449176132776
1210,0.011788363267310503
1211,0.053863662880777395
1212,0.10982859046562285
1213,0.008779659158837386
1214,0.008779659158837386
1215,0.7413068549619642
1216,0.01508960413310617
1217,0.07601776255406292
1218,0.008779659158837386
1219,0.06542954594251958
1220,0.01599975716977362
1221,0.03946793701316085
1222,0.06364571701979203
1223,0.1713775949677177
1224,0.008779659158837386
1225,0.05536414573141116
1226,0.024846360011393388
1227,0.011433668814219925
1228,0.0903307465361488
1229,0.29517642943274053
1230,0.4865081868503597
1231,0.015968141485902337
1232,0.07634804838305824
1233,0.01685360029955577
1234,0.7523198026662449
1235,0.6865378797320384
1236,0.008779659158837386
1237,0.07024906195629638
1238,0.43768957318807716
1239,0.03322953669489976
1240,0.020731801332340954
1241,0.008779659158837386
1242,0.03304325979512905
1243,0.01013904642450825
1244,0.020000683523899394
1245,0.04547297071054347
1246,0.05045563378008044
1247,0.0210252991057557
1248,0.008779659158837386
1249,0.09397005626560753
